object_id,title,description,dimensions,accession_number,detail_url,image_url,aligned_period,aligned_type,aligned_material,data_quality_score
210199,壁纸，“盛开”图案,,,2012.64.4a-e,https://www.brooklynmuseum.org/objects/210199,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.64.4a-b.jpg,Qing dynasty (c. 2012),家具陈设,,0.7
212070,红色Sansa椅子,,,2013.26.1,https://www.brooklynmuseum.org/objects/212070,https://brooklynmuseum.b-cdn.net/collections/objects/2013.26.1_overall_PS9.jpg,Qing dynasty (c. 2012),家具,,0.7
210207,壁纸，“孤独”图案,,,2012.58.5a-b,https://www.brooklynmuseum.org/objects/210207,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.58.5a-b_view1.jpg,Qing dynasty (c. 2012),家具陈设,,0.7
224261,图纸307,,,2017.31.10,https://www.brooklynmuseum.org/objects/224261,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2017.31.10_Kramarsky_photograph.jpg,Qing dynasty (c. 2012),写论文,,0.7
210269,瓷砖，“Massapeag Deco”图案,,,2012.59.7,https://www.brooklynmuseum.org/objects/210269,,Qing dynasty (c. 2012),瓷砖,,0.7
210177,壁纸，“友好森林”图案,,,2012.65.6a-b,https://www.brooklynmuseum.org/objects/210177,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.65.6a-b.jpg,Qing dynasty (c. 2012),家具陈设,,0.7
209947,拉链； 02-01-12....02-29-12,,,2012.30.2a-c,https://www.brooklynmuseum.org/objects/209947,https://brooklynmuseum.b-cdn.net/collections/objects/2012.30.2_PS9.jpg,Qing dynasty (c. 2012),雕塑,,0.7
224309,上升,,,2017.31.32,https://www.brooklynmuseum.org/objects/224309,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2017.31.32_recto_Kramarsky_photograph.jpg,Qing dynasty (c. 2012),绘图,,0.7
222904,Pinetree Against Rock,,,2016.29,https://www.brooklynmuseum.org/objects/222904,https://brooklynmuseum.b-cdn.net/collections/objects/2016.29_PS9.jpg,Qing dynasty (c. 2012),绘画,,0.7
218241,冬季散步，4月4日,,,2015.15.3,https://www.brooklynmuseum.org/objects/218241,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2015.15.3_Jensen_photograph.jpg,Qing dynasty (c. 2012),照片,,0.7
209424,莫奈的Salle a Manger Jaune,,,2012.73a-b,https://www.brooklynmuseum.org/objects/209424,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.73a-b_Lehman_Maupin_photo_LM15960.jpg,Qing dynasty (c. 2012),绘画,,0.7
218240,冬季散步，3月28日,,,2015.15.2,https://www.brooklynmuseum.org/objects/218240,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2015.15.2_Jensen_photograph.jpg,Qing dynasty (c. 2012),照片,,0.7
210025,东风,,,2012.27a-c,https://www.brooklynmuseum.org/objects/210025,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.27a-c_view1_Leila_Heller_Gallery_photo.jpg,Qing dynasty (c. 2012),雕塑,,0.7
224298,无题（茶党，基于克里斯托弗·安德森的照片）三联画,警告：此图必须始终与2017.48.1一起显示。有关更多信息，请参阅注释字段。,,2017.48.2a-c,https://www.brooklynmuseum.org/objects/224298,,Qing dynasty (c. 2012),绘图,,0.7
218239,冬季散步，3月27日,,,2015.15.1,https://www.brooklynmuseum.org/objects/218239,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2015.15.1_Jensen_photograph.jpg,Qing dynasty (c. 2012),照片,,0.7
218158,圣父、圣子与圣灵,,,2015.19a-c,https://www.brooklynmuseum.org/objects/218158,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2015.19a-c_artist_photograph.jpg,Qing dynasty (c. 2012),绘画,,0.7
210945,杯碟研究,,,2013.19.2a-b,https://www.brooklynmuseum.org/objects/210945,https://brooklynmuseum.b-cdn.net/collections/objects/2013.19.2a-b_PS9.jpg,Qing dynasty (c. 2012),陶瓷,,0.7
210173,壁纸，“猫头鹰”图案,,,2012.65.2a-b,https://www.brooklynmuseum.org/objects/210173,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.65.2a-b.jpg,Qing dynasty (c. 2012),家具陈设,,0.7
210137,西尔万湖，SD 1,,,2012.71,https://www.brooklynmuseum.org/objects/210137,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.71_artist_photograph.jpg,Qing dynasty (c. 2012),照片,,0.7
220362,印章A,,,2015.70.1,https://www.brooklynmuseum.org/objects/220362,https://brooklynmuseum.b-cdn.net/collections/objects/2015.70.1_overall_PS9.jpg,Qing dynasty (c. 2012),雕塑,,0.7
214201,被闪电击中，摩擦剧本,,,2014.57.1,https://www.brooklynmuseum.org/objects/214201,,Qing dynasty (c. 2012),写论文,,0.7
212058,《无标题》（GUT/1989）,,,2013.31.1,https://www.brooklynmuseum.org/objects/212058,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2013.31.1_gallery_photo.jpg,Qing dynasty (c. 2012),写论文,,0.7
210174,壁纸，“船与帆”图案,,,2012.65.3a-b,https://www.brooklynmuseum.org/objects/210174,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.65.3a-b.jpg,Qing dynasty (c. 2012),家具陈设,,0.7
218009,任务,,,2015.22.4,https://www.brooklynmuseum.org/objects/218009,,Qing dynasty (c. 2012),写论文,,0.7
212059,大标题/无题（GUT/2071）,,,2013.31.2,https://www.brooklynmuseum.org/objects/212059,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2013.31.2_gallery_photo.jpg,Qing dynasty (c. 2012),写论文,,0.7
213879,一些塔木德,,,2013.85,https://www.brooklynmuseum.org/objects/213879,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2013.85_DanaGordon_overall.jpg,Qing dynasty (c. 2012),绘画,,0.7
214447,吃蛋糕,,,2014.9,https://www.brooklynmuseum.org/objects/214447,,Qing dynasty (c. 2012),媒体艺术,,0.7
219272,船舶,,,2015.51,https://www.brooklynmuseum.org/objects/219272,https://brooklynmuseum.b-cdn.net/collections/objects/2015.51_view01_PS9.jpg,Qing dynasty (c. 2012),船舶,,0.7
226393,完美的组合，布朗斯维尔，布鲁克林，纽约,,,2025.21.1,https://www.brooklynmuseum.org/objects/226393,https://brooklynmuseum.b-cdn.net/collections/objects/2025.21.1_PS22.jpg,Qing dynasty (c. 2012),照片,,0.7
208971,Cervo椅（鹿椅）,胡桃木胶合板，一种动物形状的椅子，由两个弯曲和切割的部分连接在一起，据设计师介绍，代表鹿的内脏。上背部由弯曲的、水平的、凹形的切口部分组成，切口部分朝前，有渐变大小的“骨头”，最小的“骨头“在靠背水平，座椅由相同的弯曲切口部分组成（垂直），切口部分与渐变大小的”骨头“相反，最小的”骨头”在靠背水平和前部，四个弯曲的“骨骼”在两侧形成椅子腿；两个椅子部分在反面用一块薄而平的模制胡桃木色塑料片连接在一起。,,2012.11,https://www.brooklynmuseum.org/objects/208971,,Qing dynasty (c. 2012),家具,,0.7
225805,太大而不能失败“太大而不允许”,,,2021.57,https://www.brooklynmuseum.org/objects/225805,https://brooklynmuseum.b-cdn.net/collections/objects/2021.57_overall_open_PS20.jpg,Qing dynasty (c. 2012),家具,,0.7
226104,堆,,,2024.82,https://www.brooklynmuseum.org/objects/226104,https://brooklynmuseum.b-cdn.net/collections/objects/2024.82_overall01_PS22.jpg,Qing dynasty (c. 2012),雕塑,,0.7
215069,最后的夕阳,黄昏时分山峰的长方形绘画。左右两侧有两个艺术家的印章。艺术家的签名就在其中一个印章的正上方。没有其他铭文。关于这两幅画【2014.3.1，2014.3.2】，王曼生曾写道：我努力捕捉白天变成黑夜的瞬间。夜景在中国传统山水画中并不常见。但对我来说，正如诗人陶渊明（生于公元365年）在一首诗中所描述的那样，当空气清新，鸟儿回到栖息地时，山上光线减弱的那一刻是神奇的。王的绘画涉及中国古典主题和传统的手卷形式，但他使用了独特的材料。这些包括用煮核桃（外壳和肉）制成的自制墨水。然后，他在纸板上使用油墨和丙烯酸涂料，而不是传统的柔软吸水的手工纸。《戈壁之夜》描绘了沙丘吞没位于中国西北部敦煌的古代佛教洞穴教堂，这些教堂位于沙漠深处，沿着骆驼商队走过的丝绸之路。,,2014.36.1,https://www.brooklynmuseum.org/objects/215069,https://brooklynmuseum.b-cdn.net/collections/objects/2014.36.1_PS9.jpg,Qing dynasty (c. 2012),绘画,,0.7
225609,无题（化石制备者工作室）,,,2023.22.3,https://www.brooklynmuseum.org/objects/225609,https://brooklynmuseum.b-cdn.net/collections/objects/CUR_2023.22.3_overall.jpg,Qing dynasty (c. 2012),照片,,0.7
210175,壁纸，“你的类型是什么？”图案,,,2012.65.4a-b,https://www.brooklynmuseum.org/objects/210175,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.65.4a-b.jpg,Qing dynasty (c. 2012),家具陈设,,0.7
225869,然后大海会和你说话,,,2024.44,https://www.brooklynmuseum.org/objects/225869,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2024.44_overall01_Mendes_Wood_DM.jpg,Qing dynasty (c. 2012),媒体艺术,,0.7
226390,纽约布鲁克林布朗斯维尔代表处,,,2025.20.1,https://www.brooklynmuseum.org/objects/226390,https://brooklynmuseum.b-cdn.net/collections/objects/2025.20.1_PS22.jpg,Qing dynasty (c. 2012),照片,,0.7
224833,月球冰月雕塑,由顶部有裂纹的玻璃和底部形成的瓷器组成的不规则形状的块。这件作品似乎是一块发现的水晶，除了粘土基座一侧留下的印记，表明它是由一位陶艺家制作的。Ogawa Machiko是一位陶瓷艺术家，她经常将玻璃融入她的作品中。她的雕塑形式经常指冰与火的切割。这篇文章来自一个讨论她对地质学兴趣的小组。她开发了多种方法，将玻璃和粘土与各种矿物质和烧制条件结合起来，创造出新的效果。伴随着传统的木制储物箱，由艺术家签名并盖章。,,2020.1.6,https://www.brooklynmuseum.org/objects/224833,https://brooklynmuseum.b-cdn.net/collections/objects/2020.1.6_overall01_PS22.jpg,Qing dynasty (c. 2014),雕塑,,0.7
219309,玻璃微笑,,,L2015.4,https://www.brooklynmuseum.org/objects/219309,https://brooklynmuseum.b-cdn.net/collections/objects/DIG_E_2015_KAWS_04_PS11_L2015.4.jpg,Qing dynasty (c. 2012),绘画,,0.7
218230,插花套装,,,2015.56.20a-d,https://www.brooklynmuseum.org/objects/218230,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2015.56.20_Escher_photograph.jpg,Qing dynasty (c. 2012),雕塑,,0.7
219199,插花套装,,,2015.75.15a-d,https://www.brooklynmuseum.org/objects/219199,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2015.75.15a-d.jpg,Qing dynasty (c. 2012),雕塑,,0.7
225735,黑人阳光研究#82,,,2024.29.1,https://www.brooklynmuseum.org/objects/225735,https://brooklynmuseum.b-cdn.net/collections/objects/2024.29.1_cropped_PS22.jpg,Qing dynasty (c. 2012),写论文,,0.7
225736,黑人阳光研究#84,,,2024.29.2,https://www.brooklynmuseum.org/objects/225736,https://brooklynmuseum.b-cdn.net/collections/objects/2024.29.2_cropped_PS22.jpg,Qing dynasty (c. 2012),写论文,,0.7
227099,“青蛙柯密特”梅西感恩节游行,,,2025.76,https://www.brooklynmuseum.org/objects/227099,,Qing dynasty (c. 2012),照片,,0.7
210628,Shinshōfūkei（回忆的愿景）,,,2012.77,https://www.brooklynmuseum.org/objects/210628,https://brooklynmuseum.b-cdn.net/collections/objects/2012.77_PS9.jpg,Qing dynasty (c. 2012),陶瓷,,0.7
225732,寻找雷姆伯特,,,2024.25,https://www.brooklynmuseum.org/objects/225732,https://brooklynmuseum.b-cdn.net/collections/objects/2024.25_cropped_PS22.jpg,Qing dynasty (c. 2012),集合对象,,0.7
225283,观察：丛林公鸡计划，一种虚构的历史叙事,,,2023.3,https://www.brooklynmuseum.org/objects/225283,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.3_view01.jpg,Qing dynasty (c. 2012),媒体艺术,,0.7
210944,杯碟研究,,,2013.19.1a-b,https://www.brooklynmuseum.org/objects/210944,https://brooklynmuseum.b-cdn.net/collections/objects/2013.19.1a-b_PS9.jpg,Qing dynasty (c. 2012),陶瓷,,0.7
225624,我们是99%,,,2024.4,https://www.brooklynmuseum.org/objects/225624,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2024.4_overall_Sebastian_ErraZuriz.jpg,Qing dynasty (c. 2012),家具,,0.7
210182,壁纸，“布鲁克林托伊尔”图案,,,2012.61.1a-b,https://www.brooklynmuseum.org/objects/210182,https://brooklynmuseum.b-cdn.net/collections/objects/2012.61.1a-b_Diamond_Red.jpg,Qing dynasty (c. 2012),家具陈设,,0.7
226392,Showtime，布朗斯维尔，布鲁克林，纽约,,,2025.20.3,https://www.brooklynmuseum.org/objects/226392,https://brooklynmuseum.b-cdn.net/collections/objects/2025.20.3_PS22.jpg,Qing dynasty (c. 2012),照片,,0.7
218242,瀑布,,,2015.4,https://www.brooklynmuseum.org/objects/218242,https://brooklynmuseum.b-cdn.net/collections/objects/2015.4_PS9.jpg,Qing dynasty (c. 2012),绘画,,0.7
210172,壁纸，“马戏团”图案,,,2012.65.1a-b,https://www.brooklynmuseum.org/objects/210172,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.65.1a-b.jpg,Qing dynasty (c. 2011),家具陈设,,0.7
197576,在种族骚乱II的情况下,,,2011.9,https://www.brooklynmuseum.org/objects/197576,https://brooklynmuseum.b-cdn.net/collections/objects/2011.9_PS9.jpg,Qing dynasty (c. 2011),雕塑,,0.7
210798,花瓶,一个手工制作的花瓶，其开放式顶部呈不对称的波浪形图案，令人联想到插花的轮廓，沿着外缘用手工切割的垂直线条的瓷带进行装饰。颈部装饰有中央漩涡上方的切割垂直线，漩涡上有一朵花，周围是一个由小花蕾组成的卵形花环，两侧各有两片橡树叶。背部围绕颈部和两侧装饰有带有垂直切割线的带状装饰，也用于在中心制作一个普通的圆形漩涡。花瓶的卵形主体向底部逐渐变细，在一个张开的圆形底座上方，底座上装饰着均匀间隔的凹圆，上下都有徒手垂直线条的切割成型。底座中心有孔。状况：非常好。,,2013.16,https://www.brooklynmuseum.org/objects/210798,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2013.16_front.jpg,Qing dynasty (c. 2011),陶瓷,,0.7
218605,另一次（Ɣebubuɣi）,,,2015.40,https://www.brooklynmuseum.org/objects/218605,https://brooklynmuseum.b-cdn.net/collections/objects/2015.40_PS9.jpg,Qing dynasty (c. 2011),绘画,,0.7
210219,壁纸，“安达卢西亚”线条，“塞维利亚”图案,,,2012.63.6a-b,https://www.brooklynmuseum.org/objects/210219,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.63.6a-b.jpg,Qing dynasty (c. 2011),家具陈设,,0.7
213589,“DC41动物”吸尘器,,,2013.90a-e,https://www.brooklynmuseum.org/objects/213589,,Qing dynasty (c. 2011),工具,,0.7
198904,星期日绘画1/16/11,,,2011.37.6,https://www.brooklynmuseum.org/objects/198904,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2011.37.6_James_Cohan_Gallery_photo.jpg,Qing dynasty (c. 2011),绘画,,0.7
210216,壁纸，“安达卢西亚”线条，“格拉纳达”图案,,,2012.63.3a-b,https://www.brooklynmuseum.org/objects/210216,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.63.3a-b.jpg,Qing dynasty (c. 2011),家具陈设,,0.7
212821,壁纸，塞拉利昂图案,数字印刷的水性油墨壁纸，由紫色和灰色的双色锯齿形设计组成。系列中有两种颜色。该公司在美国采购的纸张上小批量生产手工印刷和数字印刷的设计。所有的纸张都涂有粘土。a：茄子b：茄子c：镉,,2013.77.1a-c,https://www.brooklynmuseum.org/objects/212821,,Qing dynasty (c. 2011),家具陈设,,0.7
212823,壁纸，条纹图案,,,2013.77.2a-c,https://www.brooklynmuseum.org/objects/212823,,Qing dynasty (c. 2011),家具陈设,,0.7
213181,莉娜,,,2013.95,https://www.brooklynmuseum.org/objects/213181,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2013.95.jpg,Qing dynasty (c. 2011),绘画,,0.7
212824,壁纸，贝弗利图案,,,2013.77.3a-e,https://www.brooklynmuseum.org/objects/212824,,Qing dynasty (c. 2011),家具陈设,,0.7
210217,壁纸，“安达卢西亚”线条，“加的斯”图案,,,2012.63.4a-b,https://www.brooklynmuseum.org/objects/210217,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.63.4a-b.jpg,Qing dynasty (c. 2011),家具陈设,,0.7
210545,乌托邦之家,,,2012.83,https://www.brooklynmuseum.org/objects/210545,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.83_Diana_Lowenstein_Gallery_photograph.jpg,Qing dynasty (c. 2011),写论文,,0.7
197577,全球卡III,,,2011.8,https://www.brooklynmuseum.org/objects/197577,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2011.8_DC_Moore_Gallery_photo.jpg,Qing dynasty (c. 2011),绘图,,0.7
207864,1983年9月27日，波音五人中的一名女性穿着卡迪根，试图进入波音核导弹厂，因捍卫地球生命被判处15天监禁,,,2012.18a-e,https://www.brooklynmuseum.org/objects/207864,https://brooklynmuseum.b-cdn.net/collections/objects/2012.18a_PS11.jpg,Qing dynasty (c. 2011),安装,,0.7
210212,周日弗朗西斯·姆兰科莫，沃斯洛鲁斯，约翰内斯堡,,,2012.72.1,https://www.brooklynmuseum.org/objects/210212,https://brooklynmuseum.b-cdn.net/collections/objects/2012.72.1_PS20.jpg,Qing dynasty (c. 2011),照片,,0.7
224285,1000次呼吸（Diptych）,两张纸。,,2017.31.26a-b,https://www.brooklynmuseum.org/objects/224285,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2017.31.26a-b_Kramarsky_photograph.jpg,Qing dynasty (c. 2011),绘图,,0.7
210427,壁纸，“安达卢西亚”线条，“塞维利亚”图案,,,2014.20a-b,https://www.brooklynmuseum.org/objects/210427,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2014.20a-b.jpg,Qing dynasty (c. 2011),家具陈设,,0.7
210193,壁纸，“机器人轨道”图案,,,2012.67.5a-d,https://www.brooklynmuseum.org/objects/210193,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.67.5b.jpg,Qing dynasty (c. 2011),家具陈设,,0.7
210218,壁纸，“Andaluz”线条，“Cordoba”图案,,,2012.63.5a-b,https://www.brooklynmuseum.org/objects/210218,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.63.5a-b.jpg,Qing dynasty (c. 2011),家具陈设,,0.7
217071,表格,,,2014.67.2,https://www.brooklynmuseum.org/objects/217071,,Qing dynasty (c. 2011),家具,,0.7
218229,苦乐参半,这件作品是总部位于纽约市的建筑公司Diller Scofidio+Renfro和巧克力商Richard Capizzi的合作作品，由25个三维数字组成，用巧克力铸造，从最浅到最深按数字降序排列。随着数字变小，巧克力颜色变深，巧克力块的高度会降低。装在一个透明的塑料盒中（a=箱底和巧克力，b=盒盖），带有真空成型的巧克力盖。；盒子用纸包装。巧克力师：Richard Capizzi项目团队：Elizabeth Diller、Ricardo Scofidio、William Ngo、Alexandra E.Woolsey Puffer和Christopher Connock,,2015.56.19a-b,https://www.brooklynmuseum.org/objects/218229,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2015.56.19a-b_Capizzi_photograph.jpg,Qing dynasty (c. 2011),食品/饮料,,0.7
210267,壁纸，“时间线”线条，“Chochin”图案,,,2012.59.5a-d,https://www.brooklynmuseum.org/objects/210267,,Qing dynasty (c. 2011),家具陈设,,0.7
